condition,post_id,position,timestamp,raw_text,processed_text,sentiment
human,DSQphyuDFC1,9,2025-12-25 19:18:00,"Stay tuned, Boppers","Stay tuned, Boppers",0.6818169951438904
human,DSQphyuDFC1,10,2025-12-26 06:40:00,My 1st love,My 1st love,0.7870186567306519
human,DSQphyuDFC1,11,2025-12-26 09:11:00,Watched it all the time as a kid and played the game when it was released on PlayStation 2. We waited for weeks at GameStop just bugging the cashier and chatting with him. He was cool but we knew we bothered him a bit. We didn’t care we were kids on a mission to play that game! He sold it to us with his employee discount was it was released and saved us a copy so we were guaranteed to have one. Coolest dude ever.,Watched it all the time as a kid and played the game when it was released on PlayStation 2. We waited for weeks at GameStop just bugging the cashier and chatting with him. He was cool but we knew we bothered him a bit. We didn’t care we were kids on a mission to play that game! He sold it to us with his employee discount was it was released and saved us a copy so we were guaranteed to have one. Coolest dude ever.,0.49575844407081604
human,DSQphyuDFC1,12,2025-12-27 07:55:00,"I can't make it! ""Good! I'm sicka runnin from these wimps!"" 💪🏻","I can't make it! ""Good! I'm sicka runnin from these wimps!"" :flexed_biceps_light_skin_tone:",-0.9242389798164368
human,DSQphyuDFC1,13,2025-12-27 15:11:00,"Brilliant film, watched this 20 years ago  and it’s great till this day now I’m reading this book .","Brilliant film, watched this 20 years ago and it’s great till this day now I’m reading this book .",0.9193798899650574
human,DSQphyuDFC1,14,2025-12-28 11:07:00,"One more bop, Ight bet!","One more bop, Ight bet!",0.8023858070373535
human,DSQphyuDFC1,15,2026-01-08 02:43:00,👏🏼👏🏼👏🏼👌🏼🙌🏼,:clapping_hands_medium-light_skin_tone: :clapping_hands_medium-light_skin_tone: :clapping_hands_medium-light_skin_tone: :OK_hand_medium-light_skin_tone: :raising_hands_medium-light_skin_tone:,-0.010978221893310547
human,C_aGVOMymRL,1,2024-09-02 01:35:00,You can add me to the collaboration,You can add me to the collaboration,0.3820517957210541
human,C_aGVOMymRL,2,2024-09-02 02:18:00,Beautiful ❤️,Beautiful :red_heart:,0.7404870986938477
human,C_aGVOMymRL,3,2024-09-02 03:58:00,👏 espectacular,:clapping_hands: espectacular,0.5290993452072144
human,C_aGVOMymRL,4,2024-09-02 06:41:00,Hermosisimo,Beautiful,0.3705911934375763
human,C_aGVOMymRL,5,2024-09-02 07:39:00,"Extremely sexy, love this!","Extremely sexy, love this!",0.9077011346817017
human,C_aGVOMymRL,6,2024-09-02 10:38:00,Why are you reposting images that are obviously AI generated? I thought this channel was dedicated to actual artists,Why are you reposting images that are obviously AI generated? I thought this channel was dedicated to actual artists,-0.7672082185745239
human,C_aGVOMymRL,7,2024-09-02 12:40:00,😍🙌,:smiling_face_with_heart-eyes: :raising_hands:,-0.16720229387283325
human,C_aGVOMymRL,8,2024-09-02 19:35:00,👏👏👏👏👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,-0.16825859248638153
human,C_aGVOMymRL,9,2024-09-02 20:21:00,Espetacular!!!!👏👏👏👏👏👏,Espetacular!!!! :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,-0.3308132290840149
human,C_aGVOMymRL,10,2024-09-03 09:00:00,❤️❤️❤️❤️❤️❤️❤️,:red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart: :red_heart:,-0.15900619328022003
human,C_aGVOMymRL,11,2024-09-03 10:44:00,Que bonito 😊,Que bonito :smiling_face_with_smiling_eyes:,0.7625094056129456
human,C_aGVOMymRL,12,2024-09-05 16:51:00,🔥💯🔥,:fire: :hundred_points: :fire:,0.02808856964111328
human,C_aGVOMymRL,13,2024-09-05 23:30:00,👏👏👏👏👏❤️❤️❤️😍,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :red_heart: :red_heart: :red_heart: :smiling_face_with_heart-eyes:,-0.23310211300849915
human,C_aGVOMymRL,14,2024-09-07 06:04:00,Amazing 😍👏,Amazing :smiling_face_with_heart-eyes: :clapping_hands:,0.5503543615341187
human,C_aGVOMymRL,15,2024-09-07 12:56:00,👏👏 superb,:clapping_hands: :clapping_hands: superb,0.6270018219947815
human,C_aGVOMymRL,16,2024-09-09 07:50:00,👏👏👏👏😍😍great😍,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: great :smiling_face_with_heart-eyes:,0.14071036875247955
human,C_aGVOMymRL,17,2024-09-10 04:38:00,👏👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,-0.23010461032390594
human,C_aGVOMymRL,18,2024-09-12 01:01:00,👏👏👏❤️❤️❤️,:clapping_hands: :clapping_hands: :clapping_hands: :red_heart: :red_heart: :red_heart:,-0.21349091827869415
human,C_aGVOMymRL,19,2024-09-14 23:44:00,❤️😍😍😍😍❤️,:red_heart: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :red_heart:,-0.11127707362174988
human,C_aGVOMymRL,20,2024-09-24 00:31:00,😮😍👏👏👏,:face_with_open_mouth: :smiling_face_with_heart-eyes: :clapping_hands: :clapping_hands: :clapping_hands:,-0.22101041674613953
human,C_aGVOMymRL,21,2024-10-02 00:42:00,👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands:,-0.20890986919403076
human,C_aGVOMymRL,22,2024-10-03 20:47:00,🔥🔥🔥🔥🔥,:fire: :fire: :fire: :fire: :fire:,-0.054603904485702515
human,C_aGVOMymRL,23,2024-10-25 21:34:00,"Wow, really Amazing 🔥😍","Wow, really Amazing :fire: :smiling_face_with_heart-eyes:",0.6305897831916809
human,C_aGVOMymRL,24,2024-10-26 23:48:00,❤️❤️❤️,:red_heart: :red_heart: :red_heart:,-0.21715126931667328
human,C_aGVOMymRL,25,2024-10-28 12:11:00,🔥🔥🔥🔥,:fire: :fire: :fire: :fire:,-0.06670954823493958
human,C_aGVOMymRL,26,2024-10-28 12:56:00,L. O. V. E.,L.O.V.E.,-0.1463267058134079
human,C_aGVOMymRL,27,2024-11-03 07:50:00,Gorgeous 😍😍,Gorgeous :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,0.6995716691017151
human,C_aGVOMymRL,28,2024-11-04 16:14:00,Ai,Ai,0.011652857065200806
human,C_aGVOMymRL,29,2024-12-14 04:18:00,🔥🔥🔥🔥🔥🔥,:fire: :fire: :fire: :fire: :fire: :fire:,-0.03607293963432312
human,C_aGVOMymRL,30,2025-01-20 21:26:00,It's a great piece of work.,It's a great piece of work.,0.9241966605186462
human,C_aGVOMymRL,31,2025-02-16 01:35:00,Amazing 😍🔥,Amazing :smiling_face_with_heart-eyes: :fire:,0.6152392029762268
human,C_aGVOMymRL,32,2025-02-18 17:51:00,Cool,Cool,0.2996932566165924
human,C_aGVOMymRL,33,2026-02-06 23:01:00,Send this pic💫💫 @the.art_.factory,Send this pic :dizzy: :dizzy: @the.art_.factory,-0.06994959712028503
human,C_aGVOMymRL,34,2026-03-08 08:34:00,🎨 send this picture 👑 @the._art.factory ✨,:artist_palette: send this picture :crown: @the._art.factory :sparkles:,0.12223707884550095
human,DL41F9qgFZX,1,2025-07-09 06:03:00,Love this movie 🔥,Love this movie :fire:,0.8944796919822693
human,DL41F9qgFZX,2,2025-07-09 06:10:00,you never miss,you never miss,-0.0728045254945755
human,DL41F9qgFZX,3,2025-07-09 06:14:00,Holy- damn 😍👏❤️,Holy- damn :smiling_face_with_heart-eyes: :clapping_hands: :red_heart:,-0.5618501901626587
human,DL41F9qgFZX,4,2025-07-09 06:14:00,This is absolutely incredible 💗,This is absolutely incredible :growing_heart:,0.8922140598297119
human,DL41F9qgFZX,5,2025-07-09 06:57:00,absolutely stunning 🔥,absolutely stunning :fire:,0.8080773949623108
human,DL41F9qgFZX,6,2025-07-09 07:08:00,🔥🔥,:fire: :fire:,-0.12845265865325928
human,DL41F9qgFZX,7,2025-07-09 07:14:00,🔥🔥🔥,:fire: :fire: :fire:,-0.06700560450553894
human,DL41F9qgFZX,8,2025-07-09 07:20:00,DAAAAYUUUMMNN 😍🔥🔥🔥🔥,DAAAAYUUUMMNN :smiling_face_with_heart-eyes: :fire: :fire: :fire: :fire:,-0.06971421837806702
human,DL41F9qgFZX,9,2025-07-09 07:42:00,AMAZING!!!🔥🔥🔥🔥🔥🔥,AMAZING!!! :fire: :fire: :fire: :fire: :fire: :fire:,0.8026200532913208
human,DL41F9qgFZX,10,2025-07-09 07:43:00,"Wonderful, Ralphy! ❤️👏","Wonderful, Ralphy! :red_heart: :clapping_hands:",0.8497618436813354
human,DL41F9qgFZX,11,2025-07-09 07:53:00,@michaelbjordan Ralphy is an amazing artist. Come see this beautiful work!!!,@michaelbjordan Ralphy is an amazing artist. Come see this beautiful work!!!,0.9225983619689941
human,DL41F9qgFZX,12,2025-07-09 08:48:00,So good 💞,So good :revolving_hearts:,0.8651389479637146
human,DL41F9qgFZX,13,2025-07-09 08:58:00,INCREDIBLE OMG 🤩,INCREDIBLE OMG :star-struck:,0.837430477142334
human,DL41F9qgFZX,14,2025-07-09 09:25:00,🔥,:fire:,-0.018153876066207886
human,DL41F9qgFZX,15,2025-07-09 10:18:00,😍🔥👏👏,:smiling_face_with_heart-eyes: :fire: :clapping_hands: :clapping_hands:,-0.5222227573394775
human,DL41F9qgFZX,16,2025-07-09 11:04:00,👏🙌❤️,:clapping_hands: :raising_hands: :red_heart:,-0.1395658552646637
human,DL41F9qgFZX,17,2025-07-09 11:40:00,"My 2025 movie ranking go as follows as of today July 9,2025  1. Sinners   2.Everything else","My 2025 movie ranking go as follows as of today July 9,2025 1. Sinners 2.Everything else",0.05512607842683792
human,DL41F9qgFZX,18,2025-07-09 11:53:00,"Found you from this on Twitter, incredible work 🔥","Found you from this on Twitter, incredible work :fire:",0.9110396504402161
human,DL41F9qgFZX,19,2025-07-09 12:28:00,Oh damn. This is good.,Oh damn. This is good.,0.9128729104995728
human,DL41F9qgFZX,20,2025-07-09 15:31:00,Incredible as always!!! 🔥🔥🔥,Incredible as always!!! :fire: :fire: :fire:,0.8456343412399292
human,DL41F9qgFZX,21,2025-07-09 16:55:00,This is amazing,This is amazing,0.8804582953453064
human,DL41F9qgFZX,22,2025-07-10 05:35:00,💨💙💨💙💨💙🔥🔥🔥🔥,:dashing_away: :blue_heart: :dashing_away: :blue_heart: :dashing_away: :blue_heart: :fire: :fire: :fire: :fire:,-0.27517616748809814
human,DL41F9qgFZX,23,2025-07-10 05:56:00,🔥,:fire:,-0.018153876066207886
human,DL41F9qgFZX,24,2025-07-10 09:02:00,🔥🔥🔥😮,:fire: :fire: :fire: :face_with_open_mouth:,-0.2065858393907547
human,DL41F9qgFZX,25,2025-07-10 13:28:00,Oh wow this is incredible 👏,Oh wow this is incredible :clapping_hands:,0.8248893022537231
human,DL41F9qgFZX,26,2025-07-10 17:33:00,Your work is incredible!,Your work is incredible!,0.9182294607162476
human,DL41F9qgFZX,27,2025-07-10 19:50:00,This is soo 🔥🔥 I want it on a tshirt,This is soo :fire: :fire: I want it on a tshirt,0.29725807905197144
human,DL41F9qgFZX,28,2025-07-11 11:50:00,SO good,SO good,0.6479662656784058
human,DL41F9qgFZX,29,2025-07-11 12:32:00,🔥🔥🔥,:fire: :fire: :fire:,-0.06700560450553894
human,DL41F9qgFZX,30,2025-07-11 13:11:00,This is gorgeous 👏😍!,This is gorgeous :clapping_hands: :smiling_face_with_heart-eyes: !,0.7195258140563965
human,DL41F9qgFZX,31,2025-07-11 17:31:00,🔥🔥,:fire: :fire:,-0.12845265865325928
human,DL41F9qgFZX,32,2025-07-12 12:14:00,this is insane 🔥🔥🔥🔥,this is insane :fire: :fire: :fire: :fire:,-0.7340595722198486
human,DL41F9qgFZX,33,2025-07-12 14:09:00,🔥🔥🔥,:fire: :fire: :fire:,-0.06700560450553894
human,DL41F9qgFZX,34,2025-07-12 22:29:00,🥵,:hot_face:,-0.057582005858421326
human,DL41F9qgFZX,35,2025-07-13 01:34:00,"When he took that drag, I felt it in my soul 🔥","When he took that drag, I felt it in my soul :fire:",-0.014497160911560059
human,DL41F9qgFZX,36,2025-07-13 05:37:00,🔥🔥🔥🔥,:fire: :fire: :fire: :fire:,-0.06670954823493958
human,DL41F9qgFZX,37,2025-07-13 18:27:00,🔥🔥🔥🔥,:fire: :fire: :fire: :fire:,-0.06670954823493958
human,DL41F9qgFZX,38,2025-07-16 07:53:00,Noice,Noise,0.01643139123916626
human,DL41F9qgFZX,39,2025-07-17 19:03:00,🔥🔥🔥🔥🔥,:fire: :fire: :fire: :fire: :fire:,-0.054603904485702515
human,DL41F9qgFZX,40,2025-07-18 06:48:00,🔥🔥🔥,:fire: :fire: :fire:,-0.06700560450553894
human,DL41F9qgFZX,41,2025-07-18 13:56:00,😍😍😍😍😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.12464877963066101
human,DL41F9qgFZX,42,2025-07-20 03:00:00,you ate the girls up with this one friend,you ate the girls up with this one friend,-0.6971733570098877
human,DL41F9qgFZX,43,2025-07-20 20:16:00,Dope af new wallpaper,Dope af new wallpaper,0.873349666595459
human,DL41F9qgFZX,44,2025-07-22 09:56:00,🔥🔥🔥🔥🔥🔥🔥🔥,:fire: :fire: :fire: :fire: :fire: :fire: :fire: :fire:,0.011877089738845825
human,DL41F9qgFZX,45,2025-07-25 09:50:00,👏🏾👏🏾👏🏾👏🏾,:clapping_hands_medium-dark_skin_tone: :clapping_hands_medium-dark_skin_tone: :clapping_hands_medium-dark_skin_tone: :clapping_hands_medium-dark_skin_tone:,-0.00843818485736847
human,DL41F9qgFZX,46,2025-07-28 11:02:00,🔥🔥🔥🔥,:fire: :fire: :fire: :fire:,-0.06670954823493958
human,DL41F9qgFZX,47,2025-07-29 03:49:00,🔥👏😍,:fire: :clapping_hands: :smiling_face_with_heart-eyes:,-0.46656036376953125
human,DL41F9qgFZX,48,2025-09-30 22:55:00,Sick,Sick,-0.9075960516929626
human,DL41F9qgFZX,49,2025-11-05 12:07:00,🔥🔥🔥🔥,:fire: :fire: :fire: :fire:,-0.06670954823493958
human,DL41F9qgFZX,50,2026-02-25 10:17:00,🔥❤️🔥,:fire: :red_heart: :fire:,-0.11179701238870621
human,DC40mMHy_a0,1,2024-11-27 15:06:00,This is almost kind of haunting.. the way they share an eye perfectly,This is almost kind of haunting.. the way they share an eye perfectly,0.6041750907897949
human,DC40mMHy_a0,2,2024-11-27 15:38:00,Yes please!,Yes please!,0.3559940457344055
human,DC40mMHy_a0,3,2024-11-27 15:45:00,A Kathryn vai ficar uma coisa maravilhosa com essa mexa branca no cabelo 🫦💜,Kathryn will look amazing with that white streak in her hair :biting_lip: :purple_heart:,0.8069813251495361
human,DC40mMHy_a0,4,2024-11-27 18:33:00,Awesome,Awesome,0.6260563135147095
human,DC40mMHy_a0,5,2024-11-27 18:55:00,"Let's remember that in the Fantastic Four comics, Agatha Harkness is the nanny of Reed Richards' children, so it is very likely that it is canon in the cinematic universe.","Let's remember that in the Fantastic Four comics, Agatha Harkness is the nanny of Reed Richards' children, so it is very likely that it is canon in the cinematic universe.",0.03764718770980835
human,DC40mMHy_a0,6,2024-11-27 19:26:00,"Kathryn Hahn and Vanessa Kirby sharing the screen together?! Oh, that’s every sapphic woman’s dream!","Kathryn Hahn and Vanessa Kirby sharing the screen together?! Oh, that’s every sapphic woman’s dream!",0.6378858089447021
human,DC40mMHy_a0,7,2024-11-27 19:34:00,I love the idea behind the art,I love the idea behind the art,0.882723867893219
human,DC40mMHy_a0,8,2024-11-27 19:58:00,Beautiful!,Beautiful!,0.7838859558105469
human,DC40mMHy_a0,9,2024-11-27 22:01:00,Kathryn Hahn and Vanessa Kirby having scenes together? Yes please 😭 Beautiful artwork.,Kathryn Hahn and Vanessa Kirby having scenes together? Yes please :loudly_crying_face: Beautiful artwork.,0.656618595123291
human,DC40mMHy_a0,10,2024-11-27 22:03:00,Wasn't she a babysitter for Richard's kids?,Wasn't she a babysitter for Richard's kids?,-0.20348908007144928
human,DC40mMHy_a0,11,2024-11-27 23:42:00,so cool omg never expected this,so cool omg never expected this,0.9034661054611206
human,DC40mMHy_a0,12,2024-11-28 04:18:00,This looks amazing 🖤,This looks amazing :black_heart:,0.9047832489013672
human,DC40mMHy_a0,13,2024-11-28 06:32:00,😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.39260104298591614
human,DC40mMHy_a0,14,2024-11-28 10:13:00,This is AWESOME 👌,This is AWESOME :OK_hand:,0.8886829614639282
human,DC40mMHy_a0,15,2024-11-28 12:42:00,😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.39260104298591614
human,DC40mMHy_a0,16,2024-11-28 12:50:00,😍😍😍😍😍,:smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.16048428416252136
human,DC40mMHy_a0,17,2024-11-28 13:30:00,Amazing work! 🔥 I really hope we see Agatha in the MCU again. As soon as possible. 🤞🏻,Amazing work! :fire: I really hope we see Agatha in the MCU again. As soon as possible. :crossed_fingers_light_skin_tone:,0.8749418258666992
human,DC40mMHy_a0,18,2024-11-29 05:22:00,"That makes 0 sense she's almost never involved with the fantastic 4, at most with doc doom but never the 4","That makes 0 sense she's almost never involved with the fantastic 4, at most with doc doom but never the 4",-0.8275982141494751
human,DC40mMHy_a0,19,2024-11-29 06:24:00,"She was franklin’s (sue’s son) nanny at one point in the comics, I think.","She was franklin’s (sue’s son) nanny at one point in the comics, I think.",-0.051423586905002594
human,DC40mMHy_a0,20,2024-11-29 09:26:00,OmG woullld loooove,OmG woullld loooove,0.7810639142990112
human,DC40mMHy_a0,21,2024-11-29 10:04:00,I loved that cross over,I loved that cross over,0.8594025373458862
human,DC40mMHy_a0,22,2024-11-29 12:34:00,She’s getting hired to watch the kids 😍,She’s getting hired to watch the kids :smiling_face_with_heart-eyes:,0.0724070817232132
human,DC40mMHy_a0,23,2024-11-29 15:50:00,Mothers,Mothers,-0.023204296827316284
human,DC40mMHy_a0,24,2024-11-30 07:14:00,I like photo🔥🔥🔥🔥🔥🔥🔥🔥,I like photo :fire: :fire: :fire: :fire: :fire: :fire: :fire: :fire:,0.495417058467865
human,DC40mMHy_a0,25,2024-11-30 14:00:00,"This is absolutely gorgeous! And yes, I want Agatha to appear in every single Marvel project in the future!❤️","This is absolutely gorgeous! And yes, I want Agatha to appear in every single Marvel project in the future! :red_heart:",0.9003626704216003
human,DC40mMHy_a0,26,2024-11-30 14:52:00,😍,:smiling_face_with_heart-eyes:,-0.2512661814689636
human,DC40mMHy_a0,27,2024-11-30 17:16:00,Nah,Nah,-0.1564626395702362
human,DC40mMHy_a0,28,2024-12-01 19:04:00,Amazing 😍,Amazing :smiling_face_with_heart-eyes:,0.6950095891952515
human,DC40mMHy_a0,29,2024-12-02 11:29:00,I would really like to see a single fantastic four artwork made.,I would really like to see a single fantastic four artwork made.,0.6787899732589722
human,DC40mMHy_a0,30,2024-12-03 17:43:00,"Essa ilustração ficou absolutamente perfeita, por favor posta também essa ilustração somente com a arte da Agatha💜","This illustration was absolutely perfect, please also post this illustration only with Agatha's art :purple_heart:",0.8263451457023621
human,DC40mMHy_a0,31,2024-12-03 22:33:00,Tf do these characters gotta do with each other ?,Tf do these characters gotta do with each other ?,-0.6379082202911377
human,DC40mMHy_a0,32,2024-12-04 19:08:00,@danielselon Check out this piece of awesome.,@danielselon Check out this piece of awesome.,0.9156821370124817
human,DC40mMHy_a0,33,2024-12-05 06:36:00,First,First,-0.0029388070106506348
human,DC40mMHy_a0,34,2024-12-05 06:36:00,First,First,-0.0029388070106506348
human,DC40mMHy_a0,35,2024-12-05 09:05:00,Agatha first appeared in a fantastic four comic babysitting Susan and Mr fantastic’s baby,Agatha first appeared in a fantastic four comic babysitting Susan and Mr fantastic’s baby,0.17371520400047302
human,DC40mMHy_a0,36,2024-12-06 03:22:00,Agatha seem like sindel in mk11,Agatha seem like sindel in mk11,-0.6067714691162109
human,DC40mMHy_a0,37,2024-12-06 22:40:00,I LOVE this one,I LOVE this one,0.9070785641670227
human,DC40mMHy_a0,38,2024-12-07 13:10:00,"It might make 0 sense with marvel fans, but it makes a lot of sense to me as an artist","It might make 0 sense with marvel fans, but it makes a lot of sense to me as an artist",0.5715862512588501
human,DC40mMHy_a0,39,2024-12-16 09:09:00,Que que tem haver?,What's the matter?,-0.1237403079867363
human,DC40mMHy_a0,40,2024-12-22 01:31:00,Ate🔥,Ate :fire:,-0.259788453578949
human,DC40mMHy_a0,41,2024-12-23 02:26:00,No... this is stupid. Anyways she is a great actress,No... this is stupid. Anyways she is a great actress,-0.6324291825294495
human,DC40mMHy_a0,42,2024-12-24 06:49:00,"I would love it if they went back to Agath's original routes back to The Fantastic Four when you remember that when she first appeared, she was a more neutral figure who acted as a governess to Reed Richard's and Susan's Storm son, cause he was an omega level mutant. Literally hundreds of years old, and she chose to act as a nanny for a mutant toddler.","I would love it if they went back to Agath's original routes back to The Fantastic Four when you remember that when she first appeared, she was a more neutral figure who acted as a governess to Reed Richard's and Susan's Storm son, cause he was an omega level mutant. Literally hundreds of years old, and she chose to act as a nanny for a mutant toddler.",-0.010077685117721558
human,DC40mMHy_a0,43,2024-12-25 04:09:00,"I would love for Wiccan to find another vessel for Agatha, Agatha revives Wanda, and… idk. At some point, now that X-Men is part of MCU, I would love a Wanda vs. Phoenix show/movie.   it would be cool if Agatha (with all of her knowledge) tried to overtake Strange and the sorcerer supreme.","I would love for Wiccan to find another vessel for Agatha, Agatha revives Wanda, and… idk. At some point, now that X-Men is part of MCU, I would love a Wanda vs. Phoenix show/movie. it would be cool if Agatha (with all of her knowledge) tried to overtake Strange and the sorcerer supreme.",0.1411573886871338
human,DC40mMHy_a0,44,2024-12-29 13:21:00,The Ghost?,The Ghost?,-0.19747775793075562
human,DC40mMHy_a0,45,2025-01-04 11:56:00,Nanny Agnes? 🌂,Nanny Agnes? :closed_umbrella:,-0.0989510640501976
human,DC40mMHy_a0,46,2025-02-04 05:32:00,❤️🙌🔥,:red_heart: :raising_hands: :fire:,-0.14798398315906525
human,DC40mMHy_a0,47,2025-02-05 12:34:00,Agatha actually was a babysitter of SueMs son)),Agatha actually was a babysitter of SueMs son)),-0.0457850843667984
human,DC40mMHy_a0,48,2025-02-20 20:05:00,All they need to do is introduce Gabriel the Devil Hunter and we can have an adaptation of The Possession of Franklin Richards,All they need to do is introduce Gabriel the Devil Hunter and we can have an adaptation of The Possession of Franklin Richards,-0.07982425391674042
human,DC40mMHy_a0,49,2025-04-16 14:34:00,This susan storm is perfect you can publish it separately,This susan storm is perfect you can publish it separately,0.5499778985977173
human,DSqevPEkjKs,1,2025-12-24 21:19:00,im so WOOWED 😍😍😍,im so WOOWED :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:,-0.5871228575706482
human,DSqevPEkjKs,2,2025-12-24 22:53:00,Genial 👏👏👏👏👏👏,Genial :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,0.31097161769866943
human,DSqevPEkjKs,3,2025-12-26 05:08:00,Super👏🔥👏🔥👏🔥👏🔥👏🔥👏,Super :clapping_hands: :fire: :clapping_hands: :fire: :clapping_hands: :fire: :clapping_hands: :fire: :clapping_hands: :fire: :clapping_hands:,-0.07799804210662842
human,DSqevPEkjKs,4,2025-12-26 06:33:00,Super👏🔥👏🔥👏🔥👏🔥👏🔥👏,Super :clapping_hands: :fire: :clapping_hands: :fire: :clapping_hands: :fire: :clapping_hands: :fire: :clapping_hands: :fire: :clapping_hands:,-0.07799804210662842
human,DSqevPEkjKs,5,2025-12-26 14:27:00,Cool,Cool,0.2996932566165924
human,DSqevPEkjKs,6,2025-12-30 08:38:00,Cool and wow 🙌😮😍👏,Cool and wow :raising_hands: :face_with_open_mouth: :smiling_face_with_heart-eyes: :clapping_hands:,0.6388184428215027
human,DSqevPEkjKs,7,2025-12-31 01:54:00,"This visual storytelling is EPIC! 🔥⚔️ The halos of gold, the flames, the Spartan marching toward destiny - this is the kind of imagery that defines legendary mythology. 'A journey that bends time and destiny' perfectly captures what makes these stories timeless. As someone building cosmic mythology with warrior gods, this inspires me! Can't wait for this tale! 🏺","This visual storytelling is EPIC! :fire: :crossed_swords: The halos of gold, the flames, the Spartan marching toward destiny - this is the kind of imagery that defines legendary mythology. 'A journey that bends time and destiny' perfectly captures what makes these stories timeless. As someone building cosmic mythology with warrior gods, this inspires me! Can't wait for this tale! :amphora:",0.6146368980407715
human,DSqevPEkjKs,8,2026-01-05 12:08:00,😮😮😮😮😮,:face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth: :face_with_open_mouth:,-0.21522147953510284
human,DSqevPEkjKs,9,2026-01-06 09:43:00,These are sick!,These are sick!,-0.9357861876487732
human,DSqevPEkjKs,10,2026-02-19 21:13:00,I genuinely can’t decide which is the best of the bunch 🔥🔥🔥🔥,I genuinely can’t decide which is the best of the bunch :fire: :fire: :fire: :fire:,-0.24582141637802124
human,DUEPtomjEPe,1,2026-01-28 12:04:00,Hermosooo 🥰🔥,Hermosooo :smiling_face_with_hearts: :fire:,0.7602016925811768
human,DUEPtomjEPe,2,2026-01-28 12:20:00,👏👏👏🔥🔥🔥,:clapping_hands: :clapping_hands: :clapping_hands: :fire: :fire: :fire:,-0.23353895545005798
human,DUEPtomjEPe,3,2026-01-28 13:18:00,🔥🖤🔥,:fire: :black_heart: :fire:,-0.1675998568534851
human,DUEPtomjEPe,4,2026-01-28 13:39:00,🔥,:fire:,-0.018153876066207886
human,DUEPtomjEPe,5,2026-01-29 02:04:00,🔥🔥🔥,:fire: :fire: :fire:,-0.06700560450553894
human,DUEPtomjEPe,6,2026-01-29 22:45:00,Fabulous 🔥🔥🔥🔥🔥,Fabulous :fire: :fire: :fire: :fire: :fire:,0.6996403932571411
human,DUEPtomjEPe,7,2026-02-04 07:09:00,🔥🔥🔥🔥🔥,:fire: :fire: :fire: :fire: :fire:,-0.054603904485702515
human,DKpBG-Ju0U7,1,2025-06-08 06:09:00,👏👏👏👏👏👏👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,-0.1160789281129837
human,DKpBG-Ju0U7,2,2025-06-08 06:09:00,THE BEST !!!!!!!,THE BEST !!!!!!!,0.7278586030006409
human,DKpBG-Ju0U7,3,2025-06-08 06:10:00,🎨❤️👍👏,:artist_palette: :red_heart: :thumbs_up: :clapping_hands:,-0.015206187963485718
human,DKpBG-Ju0U7,4,2025-06-08 06:25:00,👏👏😍,:clapping_hands: :clapping_hands: :smiling_face_with_heart-eyes:,-0.4966633915901184
human,DKpBG-Ju0U7,5,2025-06-08 07:07:00,👏👏👏👏👏👏👏,:clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,-0.16825859248638153
human,DKpBG-Ju0U7,6,2025-06-08 07:15:00,"Wow, this Is very beautiful! 😍😍","Wow, this Is very beautiful! :smiling_face_with_heart-eyes: :smiling_face_with_heart-eyes:",0.8387168645858765
human,DKpBG-Ju0U7,7,2025-06-08 07:17:00,Great 🙌👏🔥.,Great :raising_hands: :clapping_hands: :fire: .,0.4279686510562897
human,DKpBG-Ju0U7,8,2025-06-08 07:24:00,🔥🔥 great 🔥🔥,:fire: :fire: great :fire: :fire:,0.6922459602355957
